/home/jegou/SemProj2/venvs/myenv/lib/python3.10/site-packages/gymnasium/wrappers/record_video.py:94: UserWarning: [33mWARN: Overwriting existing videos at /home/jegou/SemProj2/videoRL folder (try specifying a different `video_folder` for the `RecordVideo` wrapper if this is not desired)[0m
  logger.warn(
Moviepy - Building video /home/jegou/SemProj2/videoRL/test-video-episode-0.mp4.
Moviepy - Writing video /home/jegou/SemProj2/videoRL/test-video-episode-0.mp4

t:   0%|          | 0/62 [00:00<?, ?it/s, now=None]t:   3%|▎         | 2/62 [00:00<00:09,  6.37it/s, now=None]t:   5%|▍         | 3/62 [00:00<00:08,  7.36it/s, now=None]t:  52%|█████▏    | 32/62 [00:00<00:00, 93.46it/s, now=None]t:  98%|█████████▊| 61/62 [00:00<00:00, 152.72it/s, now=None]                                                             Moviepy - Done !
Moviepy - video ready /home/jegou/SemProj2/videoRL/test-video-episode-0.mp4
[Episode    0] total reward = 25.831388, length = 60

[    0 /  3001]
----------------------------------
actor loss = 13.733689
critic loss = 1499.776367
entropy = 8.448282
mean return = 0.129157
mean length = 0.30

Saving the model ... Done.

[Episode 1054] total reward = 225.605179, length = 500
[Episode 1055] total reward = 32.053341, length = 68
[Episode 1056] total reward = 31.550713, length = 76
[Episode 1057] total reward = 226.520508, length = 500
[Episode 1058] total reward = 220.686615, length = 500
[Episode 1059] total reward = 21.913078, length = 49
[Episode 1060] total reward = 24.515839, length = 55
[Episode 1061] total reward = 222.171646, length = 500
[Episode 1062] total reward = 27.010853, length = 57
[Episode 1063] total reward = 18.739536, length = 45
[Episode 1064] total reward = 224.365875, length = 500
[Episode 1065] total reward = 27.366428, length = 67
[Episode 1066] total reward = 221.762756, length = 500
[Episode 1067] total reward = 20.895594, length = 49
[Episode 1068] total reward = 223.934082, length = 500
[Episode 1069] total reward = 223.524445, length = 500
[Episode 1070] total reward = 224.982147, length = 500
[Episode 1071] total reward = 46.745739, length = 110
[Episode 1072] total reward = 220.271515, length = 500
[Episode 1073] total reward = 223.230774, length = 500
[Episode 1074] total reward = 225.599060, length = 500
[Episode 1075] total reward = 223.141754, length = 500
[Episode 1076] total reward = 39.817226, length = 88
[Episode 1077] total reward = 225.698181, length = 500
[Episode 1078] total reward = 223.621704, length = 500
[Episode 1079] total reward = 224.163208, length = 500
[Episode 1080] total reward = 223.103470, length = 500
[Episode 1081] total reward = 223.739929, length = 500
[Episode 1082] total reward = 13.800982, length = 37
[Episode 1083] total reward = 221.503326, length = 500
[Episode 1084] total reward = 27.270493, length = 65
[Episode 1085] total reward = 17.370991, length = 42
[Episode 1086] total reward = 28.979677, length = 63
[Episode 1087] total reward = 49.993126, length = 110
[Episode 1088] total reward = 225.285751, length = 500
[Episode 1089] total reward = 224.571045, length = 500
[Episode 1090] total reward = 219.675720, length = 500
[Episode 1091] total reward = 45.417927, length = 112
[Episode 1092] total reward = 42.673985, length = 114
[Episode 1093] total reward = 20.478432, length = 48
[Episode 1094] total reward = 30.143023, length = 68
[Episode 1095] total reward = 221.930328, length = 500
[Episode 1096] total reward = 24.831020, length = 58
[Episode 1097] total reward = 24.509829, length = 58
[Episode 1098] total reward = 23.344286, length = 58
[Episode 1099] total reward = 220.601105, length = 500
[Episode 1100] total reward = 27.256460, length = 62
[Episode 1101] total reward = 29.831047, length = 72
[Episode 1102] total reward = 224.394684, length = 500
[Episode 1103] total reward = 223.918976, length = 500
[Episode 1104] total reward = 223.019760, length = 500
[Episode 1105] total reward = 26.931456, length = 69
[Episode 1106] total reward = 224.730499, length = 500
[Episode 1107] total reward = 22.738815, length = 53
[Episode 1108] total reward = 30.358629, length = 65
[Episode 1109] total reward = 36.762859, length = 85
[Episode 1110] total reward = 29.492975, length = 69
[Episode 1111] total reward = 222.671387, length = 500
[Episode 1112] total reward = 217.986389, length = 500
[Episode 1113] total reward = 225.079865, length = 500
[Episode 1114] total reward = 34.470261, length = 75
[Episode 1115] total reward = 217.602539, length = 500
[Episode 1116] total reward = 218.448929, length = 500
[Episode 1117] total reward = 224.755966, length = 500
[Episode 1118] total reward = 224.491684, length = 500
[Episode 1119] total reward = 34.882385, length = 78
[Episode 1120] total reward = 41.875397, length = 99
[Episode 1121] total reward = 224.948792, length = 500
[Episode 1122] total reward = 222.129486, length = 500
[Episode 1123] total reward = 223.765991, length = 500
[Episode 1124] total reward = 28.283913, length = 66
[Episode 1125] total reward = 222.392456, length = 500
[Episode 1126] total reward = 228.520660, length = 500
[Episode 1127] total reward = 220.189514, length = 500
[Episode 1128] total reward = 24.553656, length = 54
[Episode 1129] total reward = 31.611019, length = 71
[Episode 1130] total reward = 221.907135, length = 500
[Episode 1131] total reward = 23.268490, length = 52
[Episode 1132] total reward = 222.833099, length = 500
[Episode 1133] total reward = 32.432880, length = 70
[Episode 1134] total reward = 22.658768, length = 57
[Episode 1135] total reward = 221.709854, length = 500
[Episode 1136] total reward = 21.022480, length = 51
[Episode 1137] total reward = 223.056854, length = 500
[Episode 1138] total reward = 221.641357, length = 500
[Episode 1139] total reward = 22.704262, length = 51
[Episode 1140] total reward = 225.742950, length = 500
[Episode 1141] total reward = 19.181381, length = 49
[Episode 1142] total reward = 224.028839, length = 500
[Episode 1143] total reward = 224.143433, length = 500
[Episode 1144] total reward = 23.446545, length = 60
[Episode 1145] total reward = 34.955135, length = 83
[Episode 1146] total reward = 21.958843, length = 51
[Episode 1147] total reward = 32.407181, length = 74
[Episode 1148] total reward = 39.617302, length = 96
[Episode 1149] total reward = 224.659485, length = 500
[Episode 1150] total reward = 23.494335, length = 53
[Episode 1151] total reward = 227.013367, length = 500
[Episode 1152] total reward = 29.960926, length = 68
[Episode 1153] total reward = 225.063049, length = 500
[Episode 1154] total reward = 224.275620, length = 500
[Episode 1155] total reward = 223.152985, length = 500
[Episode 1156] total reward = 218.077347, length = 500
[Episode 1157] total reward = 221.460907, length = 500
[Episode 1158] total reward = 221.502930, length = 500
[Episode 1159] total reward = 222.263168, length = 500
[Episode 1160] total reward = 30.502438, length = 69
[Episode 1161] total reward = 36.758549, length = 82
[Episode 1162] total reward = 224.845398, length = 500
[Episode 1163] total reward = 30.669479, length = 67
[Episode 1164] total reward = 51.464615, length = 120
[Episode 1165] total reward = 222.552246, length = 500
[Episode 1166] total reward = 32.783848, length = 72
[Episode 1167] total reward = 25.521851, length = 61
[Episode 1168] total reward = 18.830580, length = 51
[Episode 1169] total reward = 23.688284, length = 53
[Episode 1170] total reward = 224.586334, length = 500
[Episode 1171] total reward = 223.484924, length = 500
[Episode 1172] total reward = 222.650299, length = 500
[Episode 1173] total reward = 227.351471, length = 500
[Episode 1174] total reward = 22.959217, length = 55
[Episode 1175] total reward = 27.044228, length = 60
[Episode 1176] total reward = 224.199036, length = 500
[Episode 1177] total reward = 222.239929, length = 500
[Episode 1178] total reward = 223.634735, length = 500
[Episode 1179] total reward = 23.141836, length = 54
[Episode 1180] total reward = 225.506287, length = 500
[Episode 1181] total reward = 27.212971, length = 59
[Episode 1182] total reward = 16.309135, length = 40
[Episode 1183] total reward = 42.905510, length = 104
[Episode 1184] total reward = 15.973106, length = 40
[Episode 1185] total reward = 53.346107, length = 118
[Episode 1186] total reward = 19.471642, length = 49
[Episode 1187] total reward = 225.236526, length = 500
[Episode 1188] total reward = 220.778931, length = 500
[Episode 1189] total reward = 223.112259, length = 500
[Episode 1190] total reward = 29.432398, length = 65
[Episode 1191] total reward = 26.884363, length = 61
[Episode 1192] total reward = 224.077728, length = 500
[Episode 1193] total reward = 37.869968, length = 86
[Episode 1194] total reward = 35.349453, length = 78
[Episode 1195] total reward = 223.516357, length = 500
[Episode 1196] total reward = 223.221832, length = 500
[Episode 1197] total reward = 225.419479, length = 500
[Episode 1198] total reward = 226.662811, length = 500
[Episode 1199] total reward = 25.084295, length = 57
[Episode 1200] total reward = 220.394409, length = 500
[Episode 1201] total reward = 37.580811, length = 89
[Episode 1202] total reward = 222.259933, length = 500
[Episode 1203] total reward = 227.989105, length = 500
[Episode 1204] total reward = 224.242493, length = 500
[Episode 1205] total reward = 22.269520, length = 51
[Episode 1206] total reward = 225.388336, length = 500
[Episode 1207] total reward = 22.769917, length = 60
[Episode 1208] total reward = 225.129242, length = 500
[Episode 1209] total reward = 223.391418, length = 500
[Episode 1210] total reward = 22.105223, length = 55
[Episode 1211] total reward = 30.303263, length = 69
[Episode 1212] total reward = 224.533875, length = 500
[Episode 1213] total reward = 223.549805, length = 500
[Episode 1214] total reward = 223.689957, length = 500
[Episode 1215] total reward = 20.576963, length = 52
[Episode 1216] total reward = 224.448822, length = 500
[Episode 1217] total reward = 21.763353, length = 53
[Episode 1218] total reward = 22.049862, length = 50
[Episode 1219] total reward = 227.196167, length = 500
[Episode 1220] total reward = 28.864267, length = 64
[Episode 1221] total reward = 224.118134, length = 500
[Episode 1222] total reward = 24.742481, length = 56
[Episode 1223] total reward = 48.203716, length = 113
[Episode 1224] total reward = 35.105404, length = 87
[Episode 1225] total reward = 223.515442, length = 500
[Episode 1226] total reward = 225.884735, length = 500
[Episode 1227] total reward = 222.117035, length = 500
[Episode 1228] total reward = 21.280634, length = 50
[Episode 1229] total reward = 22.616827, length = 52
[Episode 1230] total reward = 29.706928, length = 69
[Episode 1231] total reward = 224.640488, length = 500
[Episode 1232] total reward = 21.847546, length = 50
[Episode 1233] total reward = 224.164154, length = 500
[Episode 1234] total reward = 224.508911, length = 500
[Episode 1235] total reward = 224.507919, length = 500
[Episode 1236] total reward = 224.360840, length = 500
[Episode 1237] total reward = 222.678772, length = 500
[Episode 1238] total reward = 227.250687, length = 500
[Episode 1239] total reward = 219.338882, length = 500
[Episode 1240] total reward = 223.135498, length = 500
[Episode 1241] total reward = 221.805008, length = 500
[Episode 1242] total reward = 22.456230, length = 50
[Episode 1243] total reward = 225.658081, length = 500
[Episode 1244] total reward = 222.244507, length = 500
[Episode 1245] total reward = 18.763599, length = 46
[Episode 1246] total reward = 27.092072, length = 69
[Episode 1247] total reward = 226.230774, length = 500
[Episode 1248] total reward = 223.443146, length = 500
[Episode 1249] total reward = 19.928669, length = 50
[Episode 1250] total reward = 224.369781, length = 500
[Episode 1251] total reward = 26.904846, length = 58
[Episode 1252] total reward = 227.677307, length = 500
[Episode 1253] total reward = 223.734344, length = 500
[Episode 1254] total reward = 224.386734, length = 500
[Episode 1255] total reward = 221.524124, length = 500
[Episode 1256] total reward = 221.182648, length = 500
[Episode 1257] total reward = 22.849421, length = 55
[Episode 1258] total reward = 23.328571, length = 52
[Episode 1259] total reward = 47.483170, length = 111
[Episode 1260] total reward = 22.164501, length = 50
[Episode 1261] total reward = 24.379349, length = 56
[Episode 1262] total reward = 18.871256, length = 47
[Episode 1263] total reward = 220.586426, length = 500
[Episode 1264] total reward = 224.746857, length = 500
[Episode 1265] total reward = 226.630798, length = 500
[Episode 1266] total reward = 19.498352, length = 47
[Episode 1267] total reward = 18.930454, length = 46
[Episode 1268] total reward = 222.094666, length = 500
[Episode 1269] total reward = 17.821249, length = 46
[Episode 1270] total reward = 224.629944, length = 500
[Episode 1271] total reward = 20.181078, length = 47
[Episode 1272] total reward = 21.788277, length = 56
[Episode 1273] total reward = 221.902740, length = 500
[Episode 1274] total reward = 223.912720, length = 500
[Episode 1275] total reward = 25.477367, length = 58
[Episode 1276] total reward = 33.992626, length = 86
[Episode 1277] total reward = 228.280884, length = 500
[Episode 1278] total reward = 14.999998, length = 41
[Episode 1279] total reward = 25.552996, length = 60
[Episode 1280] total reward = 224.778076, length = 500
[Episode 1281] total reward = 222.094025, length = 500
[Episode 1282] total reward = 15.406195, length = 39
[Episode 1283] total reward = 25.635912, length = 61
[Episode 1284] total reward = 19.630390, length = 45
[Episode 1285] total reward = 225.280136, length = 500
[Episode 1286] total reward = 26.630434, length = 62
[Episode 1287] total reward = 19.978764, length = 46
[Episode 1288] total reward = 19.149115, length = 45
[Episode 1289] total reward = 24.319920, length = 56
[Episode 1290] total reward = 15.821958, length = 42
[Episode 1291] total reward = 227.149170, length = 500
[Episode 1292] total reward = 24.538704, length = 62
[Episode 1293] total reward = 222.971558, length = 500
[Episode 1294] total reward = 15.369814, length = 39
[Episode 1295] total reward = 22.172537, length = 49
[Episode 1296] total reward = 21.284271, length = 48
[Episode 1297] total reward = 225.097290, length = 500
[Episode 1298] total reward = 227.352051, length = 500
[Episode 1299] total reward = 21.589672, length = 51
[Episode 1300] total reward = 223.824432, length = 500
[Episode 1301] total reward = 224.492889, length = 500
[Episode 1302] total reward = 23.875334, length = 52
[Episode 1303] total reward = 25.869162, length = 62
[Episode 1304] total reward = 34.956692, length = 74
[Episode 1305] total reward = 27.887573, length = 64
[Episode 1306] total reward = 221.802078, length = 500
[Episode 1307] total reward = 222.140961, length = 500
[Episode 1308] total reward = 24.832277, length = 60
[Episode 1309] total reward = 23.457897, length = 53
[Episode 1310] total reward = 20.081951, length = 48
[Episode 1311] total reward = 58.808418, length = 133
[Episode 1312] total reward = 26.490746, length = 59
[Episode 1313] total reward = 17.546501, length = 45
[Episode 1314] total reward = 37.993477, length = 83
[Episode 1315] total reward = 226.774445, length = 500
[Episode 1316] total reward = 19.329514, length = 52
[Episode 1317] total reward = 24.869686, length = 58
[Episode 1318] total reward = 223.204926, length = 500
[Episode 1319] total reward = 32.841526, length = 77
[Episode 1320] total reward = 223.736847, length = 500
[Episode 1321] total reward = 220.372208, length = 500
[Episode 1322] total reward = 52.258095, length = 116
[Episode 1323] total reward = 223.720184, length = 500
[Episode 1324] total reward = 24.326202, length = 54
[Episode 1325] total reward = 23.296396, length = 52
[Episode 1326] total reward = 223.728043, length = 500
[Episode 1327] total reward = 20.547516, length = 47
[Episode 1328] total reward = 17.739752, length = 42
[Episode 1329] total reward = 225.839096, length = 500
[Episode 1330] total reward = 23.990093, length = 51
[Episode 1331] total reward = 225.131302, length = 500
[Episode 1332] total reward = 226.788330, length = 500
[Episode 1333] total reward = 30.884630, length = 72
[Episode 1334] total reward = 223.268341, length = 500
[Episode 1335] total reward = 33.750744, length = 88
[Episode 1336] total reward = 24.928410, length = 56
[Episode 1337] total reward = 29.133936, length = 68
[Episode 1338] total reward = 222.717606, length = 500
[Episode 1339] total reward = 30.725988, length = 69
[Episode 1340] total reward = 223.828156, length = 500
[Episode 1341] total reward = 27.116936, length = 63
[Episode 1342] total reward = 226.625961, length = 500
[Episode 1343] total reward = 34.319897, length = 75
[Episode 1344] total reward = 222.574951, length = 500
[Episode 1345] total reward = 225.509674, length = 500
[Episode 1346] total reward = 36.443108, length = 80
[Episode 1347] total reward = 20.452732, length = 51
[Episode 1348] total reward = 23.351797, length = 52
[Episode 1349] total reward = 20.390461, length = 46
[Episode 1350] total reward = 17.244631, length = 43
[Episode 1351] total reward = 21.743233, length = 54
[Episode 1352] total reward = 27.122803, length = 64
[Episode 1353] total reward = 225.262985, length = 500
[Episode 1354] total reward = 15.367609, length = 39
[Episode 1355] total reward = 23.205503, length = 51
[Episode 1356] total reward = 225.235229, length = 500
[Episode 1357] total reward = 224.808228, length = 500
[Episode 1358] total reward = 222.513000, length = 500
[Episode 1359] total reward = 223.255951, length = 500
[Episode 1360] total reward = 39.700218, length = 87
[Episode 1361] total reward = 222.494522, length = 500
[Episode 1362] total reward = 22.677143, length = 54
[Episode 1363] total reward = 31.921883, length = 76
[Episode 1364] total reward = 18.129026, length = 46
[Episode 1365] total reward = 24.734516, length = 55
[Episode 1366] total reward = 21.572121, length = 48
[Episode 1367] total reward = 222.692581, length = 500
[Episode 1368] total reward = 223.445328, length = 500
[Episode 1369] total reward = 15.128288, length = 39
[Episode 1370] total reward = 25.128675, length = 55
[Episode 1371] total reward = 22.167015, length = 49
[Episode 1372] total reward = 24.316648, length = 54
[Episode 1373] total reward = 22.237349, length = 55
[Episode 1374] total reward = 27.518826, length = 64
[Episode 1375] total reward = 23.177227, length = 53
[Episode 1376] total reward = 223.861816, length = 500
[Episode 1377] total reward = 44.846169, length = 114
[Episode 1378] total reward = 24.520666, length = 55
[Episode 1379] total reward = 23.668886, length = 53
[Episode 1380] total reward = 225.078369, length = 500
[Episode 1381] total reward = 226.500778, length = 500
[Episode 1382] total reward = 225.333099, length = 500
[Episode 1383] total reward = 23.049900, length = 52
[Episode 1384] total reward = 25.235809, length = 59
[Episode 1385] total reward = 25.593163, length = 57
[Episode 1386] total reward = 23.121572, length = 53
[Episode 1387] total reward = 223.628571, length = 500
[Episode 1388] total reward = 225.750519, length = 500
[Episode 1389] total reward = 18.761223, length = 51
[Episode 1390] total reward = 23.394413, length = 52
[Episode 1391] total reward = 17.745798, length = 44
[Episode 1392] total reward = 222.996811, length = 500
[Episode 1393] total reward = 26.182629, length = 62
[Episode 1394] total reward = 22.520796, length = 55
[Episode 1395] total reward = 224.966980, length = 500
[Episode 1396] total reward = 225.994614, length = 500
[Episode 1397] total reward = 226.958496, length = 500
[Episode 1398] total reward = 227.364716, length = 500
[Episode 1399] total reward = 21.336235, length = 53
[Episode 1400] total reward = 37.547752, length = 88
[Episode 1401] total reward = 26.958675, length = 60
[Episode 1402] total reward = 21.536623, length = 54
[Episode 1403] total reward = 224.714401, length = 500
[Episode 1404] total reward = 19.017345, length = 46
[Episode 1405] total reward = 28.957285, length = 66
[Episode 1406] total reward = 20.391119, length = 48
[Episode 1407] total reward = 39.616013, length = 90
[Episode 1408] total reward = 20.098461, length = 51
[Episode 1409] total reward = 23.922689, length = 53
[Episode 1410] total reward = 43.248550, length = 97
[Episode 1411] total reward = 223.539368, length = 500
[Episode 1412] total reward = 24.639713, length = 55
[Episode 1413] total reward = 18.767086, length = 44
[Episode 1414] total reward = 31.625168, length = 71
[Episode 1415] total reward = 15.986229, length = 38
[Episode 1416] total reward = 27.222801, length = 61
[Episode 1417] total reward = 30.107666, length = 66
[Episode 1418] total reward = 17.624727, length = 44
[Episode 1419] total reward = 14.935884, length = 39
[Episode 1420] total reward = 20.850243, length = 48
[Episode 1421] total reward = 18.804478, length = 47
[Episode 1422] total reward = 221.055695, length = 500
[Episode 1423] total reward = 226.971252, length = 500
[Episode 1424] total reward = 17.507519, length = 46
[Episode 1425] total reward = 224.893677, length = 500
[Episode 1426] total reward = 24.735283, length = 56
[Episode 1427] total reward = 223.444489, length = 500
[Episode 1428] total reward = 23.976000, length = 54
[Episode 1429] total reward = 19.547871, length = 53
[Episode 1430] total reward = 225.043655, length = 500
[Episode 1431] total reward = 20.619177, length = 47
[Episode 1432] total reward = 16.189476, length = 40
[Episode 1433] total reward = 225.207016, length = 500
[Episode 1434] total reward = 22.657139, length = 52
[Episode 1435] total reward = 22.545403, length = 51
[Episode 1436] total reward = 24.997572, length = 55
[Episode 1437] total reward = 22.033419, length = 51
[Episode 1438] total reward = 35.802589, length = 85
[Episode 1439] total reward = 222.908295, length = 500
[Episode 1440] total reward = 226.155197, length = 500
[Episode 1441] total reward = 225.669647, length = 500
[Episode 1442] total reward = 223.815308, length = 500
[Episode 1443] total reward = 224.728119, length = 500
[Episode 1444] total reward = 23.660295, length = 54
[Episode 1445] total reward = 225.762421, length = 500
[Episode 1446] total reward = 224.132996, length = 500
[Episode 1447] total reward = 23.582514, length = 53
[Episode 1448] total reward = 18.916260, length = 45
[Episode 1449] total reward = 22.111200, length = 49
[Episode 1450] total reward = 19.640650, length = 46
[Episode 1451] total reward = 227.423279, length = 500
[Episode 1452] total reward = 22.692661, length = 50
[Episode 1453] total reward = 31.867865, length = 71
[Episode 1454] total reward = 19.244453, length = 45
[Episode 1455] total reward = 25.346455, length = 60
[Episode 1456] total reward = 26.728539, length = 60
[Episode 1457] total reward = 231.828125, length = 500
[Episode 1458] total reward = 28.608444, length = 65
[Episode 1459] total reward = 223.037521, length = 500
[Episode 1460] total reward = 223.678345, length = 500
[Episode 1461] total reward = 24.664650, length = 56
[Episode 1462] total reward = 221.945923, length = 500
[Episode 1463] total reward = 224.926346, length = 500
[Episode 1464] total reward = 20.789244, length = 49
[Episode 1465] total reward = 224.033936, length = 500
[Episode 1466] total reward = 15.094124, length = 38
[Episode 1467] total reward = 16.010370, length = 40
[Episode 1468] total reward = 223.834015, length = 500
[Episode 1469] total reward = 20.382343, length = 49
[Episode 1470] total reward = 26.023281, length = 59
[Episode 1471] total reward = 20.329512, length = 50
[Episode 1472] total reward = 25.344982, length = 60
[Episode 1473] total reward = 24.943804, length = 55
[Episode 1474] total reward = 22.830387, length = 58
[Episode 1475] total reward = 223.031311, length = 500
[Episode 1476] total reward = 46.190121, length = 99
[Episode 1477] total reward = 23.441929, length = 54
[Episode 1478] total reward = 21.378960, length = 50
[Episode 1479] total reward = 33.040997, length = 74
[Episode 1480] total reward = 23.654078, length = 55
[Episode 1481] total reward = 19.429686, length = 48
[Episode 1482] total reward = 224.212234, length = 500
[Episode 1483] total reward = 18.447716, length = 45
[Episode 1484] total reward = 225.214783, length = 500
[Episode 1485] total reward = 19.302904, length = 47
[Episode 1486] total reward = 17.699875, length = 42
[Episode 1487] total reward = 20.682936, length = 53
[Episode 1488] total reward = 22.706285, length = 50
[Episode 1489] total reward = 23.494173, length = 55
[Episode 1490] total reward = 32.482822, length = 74
[Episode 1491] total reward = 224.658478, length = 500
[Episode 1492] total reward = 17.658632, length = 43
[Episode 1493] total reward = 22.314243, length = 53
[Episode 1494] total reward = 222.956100, length = 500
[Episode 1495] total reward = 225.583893, length = 500
[Episode 1496] total reward = 24.069386, length = 57
[Episode 1497] total reward = 226.287506, length = 500
[Episode 1498] total reward = 224.230286, length = 500
[Episode 1499] total reward = 230.359253, length = 500
[Episode 1500] total reward = 226.937363, length = 500
[Episode 1501] total reward = 24.930302, length = 61
[Episode 1502] total reward = 227.245850, length = 500
[Episode 1503] total reward = 17.210556, length = 43
[Episode 1504] total reward = 21.616837, length = 57
[Episode 1505] total reward = 21.348219, length = 48
[Episode 1506] total reward = 73.949173, length = 192
[Episode 1507] total reward = 224.608765, length = 500
[Episode 1508] total reward = 22.595263, length = 51
[Episode 1509] total reward = 18.125454, length = 47
[Episode 1510] total reward = 28.985098, length = 65
[Episode 1511] total reward = 23.177967, length = 57
[Episode 1512] total reward = 22.869749, length = 55
[Episode 1513] total reward = 26.624628, length = 58
[Episode 1514] total reward = 224.921417, length = 500
[Episode 1515] total reward = 16.125351, length = 41
[Episode 1516] total reward = 25.342358, length = 56
[Episode 1517] total reward = 20.615484, length = 47
[Episode 1518] total reward = 26.304571, length = 60
[Episode 1519] total reward = 21.671761, length = 52
[Episode 1520] total reward = 23.858639, length = 56
[Episode 1521] total reward = 226.386368, length = 500
[Episode 1522] total reward = 18.469334, length = 45
[Episode 1523] total reward = 19.376167, length = 53
[Episode 1524] total reward = 223.257843, length = 500
[Episode 1525] total reward = 18.747423, length = 45
[Episode 1526] total reward = 23.371998, length = 52
[Episode 1527] total reward = 18.947927, length = 45
[Episode 1528] total reward = 19.580423, length = 46
[Episode 1529] total reward = 23.597187, length = 55
[Episode 1530] total reward = 226.598450, length = 500
[Episode 1531] total reward = 20.783112, length = 48
[Episode 1532] total reward = 25.629635, length = 57
[Episode 1533] total reward = 23.015179, length = 54
[Episode 1534] total reward = 18.649529, length = 44
[Episode 1535] total reward = 24.035553, length = 54
[Episode 1536] total reward = 16.627600, length = 42
[Episode 1537] total reward = 222.679016, length = 500
[Episode 1538] total reward = 18.426998, length = 45
[Episode 1539] total reward = 21.035103, length = 50
[Episode 1540] total reward = 23.786627, length = 53
[Episode 1541] total reward = 21.509903, length = 54
[Episode 1542] total reward = 15.110697, length = 38
[Episode 1543] total reward = 226.232452, length = 500
[Episode 1544] total reward = 19.049242, length = 48
[Episode 1545] total reward = 224.495178, length = 500
[Episode 1546] total reward = 26.651184, length = 62
[Episode 1547] total reward = 17.042551, length = 43
[Episode 1548] total reward = 20.417986, length = 46
[Episode 1549] total reward = 229.436401, length = 500
[Episode 1550] total reward = 224.272507, length = 500
[Episode 1551] total reward = 230.384338, length = 500
[Episode 1552] total reward = 25.767225, length = 61
[Episode 1553] total reward = 19.822147, length = 46
[Episode 1554] total reward = 26.346397, length = 60
[Episode 1555] total reward = 223.141083, length = 500
[Episode 1556] total reward = 224.742310, length = 500
[Episode 1557] total reward = 224.916473, length = 500
[Episode 1558] total reward = 23.274212, length = 57
[Episode 1559] total reward = 22.960657, length = 55
[Episode 1560] total reward = 19.719433, length = 45
[Episode 1561] total reward = 33.168411, length = 76
[Episode 1562] total reward = 16.161545, length = 40
[Episode 1563] total reward = 223.761292, length = 500
[Episode 1564] total reward = 20.367222, length = 50
[Episode 1565] total reward = 43.862957, length = 101
[Episode 1566] total reward = 25.979771, length = 60
[Episode 1567] total reward = 28.224112, length = 68
[Episode 1568] total reward = 223.877716, length = 500
[Episode 1569] total reward = 19.474710, length = 54
[Episode 1570] total reward = 225.312653, length = 500
[Episode 1571] total reward = 21.995443, length = 49
[Episode 1572] total reward = 22.214975, length = 52
[Episode 1573] total reward = 34.846626, length = 74
[Episode 1574] total reward = 28.118404, length = 64
[Episode 1575] total reward = 21.605698, length = 57
[Episode 1576] total reward = 20.341784, length = 50
[Episode 1577] total reward = 22.583271, length = 56
[Episode 1578] total reward = 224.638367, length = 500
[Episode 1579] total reward = 29.030359, length = 69
[Episode 1580] total reward = 45.649334, length = 101
[Episode 1581] total reward = 23.245607, length = 52
[Episode 1582] total reward = 222.824860, length = 500
[Episode 1583] total reward = 45.976097, length = 104
[Episode 1584] total reward = 23.244844, length = 58
[Episode 1585] total reward = 26.929184, length = 61
[Episode 1586] total reward = 225.120453, length = 500
[Episode 1587] total reward = 17.406265, length = 44
[Episode 1588] total reward = 223.118866, length = 500
[Episode 1589] total reward = 32.983818, length = 76
[Episode 1590] total reward = 225.523453, length = 500
[Episode 1591] total reward = 223.402405, length = 500
[Episode 1592] total reward = 27.864037, length = 66
[Episode 1593] total reward = 27.731459, length = 60
[Episode 1594] total reward = 228.375763, length = 500
[Episode 1595] total reward = 223.434082, length = 500
[Episode 1596] total reward = 19.710495, length = 48
[Episode 1597] total reward = 22.110300, length = 51
[Episode 1598] total reward = 20.545259, length = 48
[Episode 1599] total reward = 224.923981, length = 500
[Episode 1600] total reward = 25.873268, length = 59
[Episode 1601] total reward = 223.394501, length = 500
[Episode 1602] total reward = 23.924305, length = 59
[Episode 1603] total reward = 35.924610, length = 80
[Episode 1604] total reward = 224.679062, length = 500
[Episode 1605] total reward = 223.014252, length = 500
[Episode 1606] total reward = 223.853653, length = 500
[Episode 1607] total reward = 225.028748, length = 500
[Episode 1608] total reward = 22.371605, length = 56
[Episode 1609] total reward = 29.640448, length = 71
[Episode 1610] total reward = 222.502747, length = 500
[Episode 1611] total reward = 32.670921, length = 72
[Episode 1612] total reward = 226.384674, length = 500
[Episode 1613] total reward = 223.246979, length = 500
[Episode 1614] total reward = 223.643860, length = 500
[Episode 1615] total reward = 35.110203, length = 84
[Episode 1616] total reward = 224.385895, length = 500
[Episode 1617] total reward = 223.940140, length = 500
[Episode 1618] total reward = 35.847816, length = 80
[Episode 1619] total reward = 225.530823, length = 500
[Episode 1620] total reward = 222.982941, length = 500
[Episode 1621] total reward = 223.657074, length = 500
[Episode 1622] total reward = 224.313538, length = 500
[Episode 1623] total reward = 224.198547, length = 500
[Episode 1624] total reward = 33.524250, length = 79
[Episode 1625] total reward = 20.269836, length = 51
[Episode 1626] total reward = 226.077164, length = 500
[Episode 1627] total reward = 222.961914, length = 500
[Episode 1628] total reward = 26.922171, length = 61
[Episode 1629] total reward = 27.646046, length = 62
[Episode 1630] total reward = 30.145756, length = 67
[Episode 1631] total reward = 55.938881, length = 132
[Episode 1632] total reward = 23.590954, length = 54
[Episode 1633] total reward = 224.138168, length = 500
[Episode 1634] total reward = 24.499941, length = 57
[Episode 1635] total reward = 31.130518, length = 69
[Episode 1636] total reward = 223.085846, length = 500
[Episode 1637] total reward = 223.282227, length = 500
